ID,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
1465,25,female,High School,156870,2,MORTGAGE,25000,MEDICAL,11.03,0.16,4,638,No,0
1466,23,male,Bachelor,92670,2,RENT,8000,DEBTCONSOLIDATION,14.26,0.09,4,610,No,1
1467,25,female,Associate,84838,2,MORTGAGE,6300,VENTURE,10.37,0.07,4,610,No,0
1468,21,male,High School,133576,0,OWN,12000,PERSONAL,11.01,0.09,3,573,Yes,0
1469,31,male,Associate,60963,9,MORTGAGE,2001,MEDICAL,5.47,0.03,8,673,No,1
1470,23,male,High School,66927,3,MORTGAGE,8000,VENTURE,7.49,0.12,2,625,No,0
1471,28,female,Associate,45947,4,RENT,1673,DEBTCONSOLIDATION,8.33,0.04,8,667,Yes,0
1472,30,female,High School,89431,6,MORTGAGE,10000,EDUCATION,14.74,0.11,8,671,Yes,0
1473,29,female,Master,63433,5,RENT,20000,VENTURE,11.01,0.32,5,698,No,1
1474,36,male,Master,95311,12,RENT,24000,MEDICAL,11.12,0.25,12,698,No,0
1475,24,female,Associate,66505,1,RENT,20000,HOMEIMPROVEMENT,16.88,0.3,4,619,No,1
1476,28,female,Bachelor,40614,6,RENT,8000,PERSONAL,14.65,0.2,9,662,No,1
1477,23,female,Bachelor,108902,0,MORTGAGE,4800,MEDICAL,10.36,0.04,4,686,No,0
1478,25,female,Master,91004,6,MORTGAGE,9000,MEDICAL,8.41,0.1,5,681,No,0
1479,26,male,Bachelor,144981,3,MORTGAGE,5745,HOMEIMPROVEMENT,6.98,0.04,4,586,Yes,0
1480,28,female,Master,34110,8,RENT,3000,VENTURE,13.57,0.09,10,637,Yes,0
1481,30,male,Bachelor,73027,10,RENT,18814,MEDICAL,14.45,0.26,6,646,No,1
1482,23,male,High School,51155,0,MORTGAGE,6000,PERSONAL,16.77,0.12,3,609,Yes,0
1483,24,male,Associate,54944,1,RENT,11221,PERSONAL,10.09,0.2,3,584,Yes,0
1484,37,male,High School,52926,17,RENT,18000,VENTURE,8.88,0.34,16,722,No,1
1485,35,female,Master,108886,10,MORTGAGE,4000,DEBTCONSOLIDATION,8.42,0.04,14,622,No,0
1486,24,male,Bachelor,56965,3,RENT,8000,HOMEIMPROVEMENT,15.23,0.14,2,606,No,1
1487,26,female,Bachelor,67403,4,RENT,1500,MEDICAL,12.84,0.02,4,650,Yes,0
1488,50,male,Master,165457,25,MORTGAGE,23000,MEDICAL,7.9,0.14,13,605,No,0
1489,37,female,High School,54955,13,RENT,6000,PERSONAL,11.01,0.11,16,663,No,0
1490,32,female,Master,65989,6,MORTGAGE,3500,PERSONAL,7.88,0.05,6,658,Yes,0
1491,23,female,Master,94751,5,RENT,3200,EDUCATION,10.99,0.03,3,648,No,1
1492,23,male,Associate,59480,2,MORTGAGE,2400,DEBTCONSOLIDATION,7.66,0.04,3,696,Yes,0
1493,30,female,Associate,41777,7,RENT,4000,VENTURE,11.13,0.1,9,649,Yes,0
1494,23,male,Bachelor,36754,1,MORTGAGE,4500,PERSONAL,10.62,0.12,3,621,Yes,0
1495,28,female,Associate,62277,3,OWN,20400,DEBTCONSOLIDATION,17.74,0.33,5,616,No,1
1496,23,female,Associate,48791,3,RENT,3500,VENTURE,11.99,0.07,4,621,No,0
1497,43,male,High School,75372,17,RENT,2000,HOMEIMPROVEMENT,13.15,0.03,14,591,No,0
1498,26,male,High School,48984,4,RENT,10000,VENTURE,16.89,0.2,3,672,Yes,0
1499,34,male,Bachelor,28470,8,RENT,10000,PERSONAL,12.54,0.35,11,695,No,1
1500,27,female,Bachelor,91583,4,MORTGAGE,18044,MEDICAL,10.12,0.2,7,599,Yes,0
1501,22,female,Associate,67251,0,MORTGAGE,5000,EDUCATION,10.75,0.07,3,540,Yes,0
1502,28,male,High School,138866,5,MORTGAGE,25000,HOMEIMPROVEMENT,7.49,0.18,6,568,Yes,0
1503,31,male,Master,66800,5,RENT,8000,MEDICAL,13.16,0.12,5,688,No,0
1504,25,male,Bachelor,50008,4,OWN,7000,HOMEIMPROVEMENT,19.03,0.14,4,550,No,1
1505,23,female,Master,77101,0,RENT,6000,DEBTCONSOLIDATION,13.22,0.08,4,591,Yes,0
1506,27,male,Associate,49696,7,MORTGAGE,2000,DEBTCONSOLIDATION,7.29,0.04,5,619,No,1
1507,35,female,Bachelor,46636,9,RENT,9586,VENTURE,7.91,0.21,9,603,Yes,0
1508,27,female,Master,268464,7,RENT,12000,EDUCATION,14.96,0.04,6,703,No,1
1509,32,male,Associate,140937,9,RENT,12000,PERSONAL,17.93,0.09,10,637,No,1
1510,33,female,Bachelor,241032,9,MORTGAGE,25000,HOMEIMPROVEMENT,9.76,0.1,9,597,Yes,0
1511,23,male,Associate,29703,0,OWN,1500,EDUCATION,12.21,0.05,2,614,Yes,0
1512,35,male,Associate,132983,14,RENT,25000,DEBTCONSOLIDATION,13.49,0.19,8,628,Yes,0
1513,23,female,Bachelor,29998,1,RENT,2000,EDUCATION,12.61,0.07,3,676,Yes,0
1514,24,female,Associate,79190,1,RENT,4000,MEDICAL,5.42,0.05,2,607,Yes,0
1515,25,female,Associate,67099,4,RENT,8400,EDUCATION,13.72,0.13,3,677,No,0
1516,26,male,Master,151107,4,MORTGAGE,15000,VENTURE,13.85,0.1,3,667,Yes,0
1517,23,male,Bachelor,48784,0,RENT,3600,DEBTCONSOLIDATION,15.96,0.07,4,594,No,0
1518,28,female,Associate,130324,5,MORTGAGE,27400,EDUCATION,10.99,0.21,8,593,No,0
1519,24,female,High School,156991,2,MORTGAGE,25000,HOMEIMPROVEMENT,10.74,0.16,3,653,No,0
1520,23,male,Bachelor,70771,0,RENT,7000,PERSONAL,13.04,0.1,4,676,No,0
1521,26,male,Master,97033,3,MORTGAGE,10800,DEBTCONSOLIDATION,11.99,0.11,3,594,Yes,0
1522,31,female,Master,101573,10,MORTGAGE,25000,HOMEIMPROVEMENT,17.34,0.25,5,653,No,1
1523,28,male,Associate,42999,10,RENT,3200,EDUCATION,15.21,0.07,6,690,Yes,0
1524,29,male,High School,102952,7,RENT,20000,HOMEIMPROVEMENT,14.61,0.19,6,582,Yes,0
1525,35,female,High School,96753,9,OWN,15000,PERSONAL,15.99,0.16,9,655,Yes,0
1526,25,male,Bachelor,216924,2,MORTGAGE,20998,MEDICAL,11.48,0.1,4,620,Yes,0
1527,29,male,Bachelor,152381,7,MORTGAGE,15000,HOMEIMPROVEMENT,7.88,0.1,8,661,Yes,0
1528,29,female,Bachelor,42837,2,MORTGAGE,9581,PERSONAL,12.93,0.22,8,695,Yes,0
1529,28,female,Associate,99541,10,MORTGAGE,18000,EDUCATION,7.66,0.18,9,645,Yes,0
1530,21,female,Master,79123,0,RENT,15000,PERSONAL,12.42,0.19,4,646,No,0
1531,22,male,Master,35365,0,RENT,1200,HOMEIMPROVEMENT,15.7,0.03,4,557,No,1
1532,32,female,Associate,22402,9,OWN,4750,VENTURE,7.88,0.21,6,674,No,1
1533,25,male,Master,48489,1,RENT,10000,VENTURE,9.92,0.21,3,706,Yes,0
1534,21,female,High School,33435,0,RENT,8000,EDUCATION,8.49,0.24,3,639,Yes,0
1535,25,male,Bachelor,180999,3,MORTGAGE,20000,MEDICAL,14.65,0.11,4,647,No,0
1536,23,male,Bachelor,181022,4,MORTGAGE,8200,EDUCATION,6.67,0.05,3,601,Yes,0
1537,34,male,Master,72868,8,MORTGAGE,2000,HOMEIMPROVEMENT,7.6,0.03,7,666,No,0
1538,29,male,Bachelor,63150,7,MORTGAGE,4000,PERSONAL,5.83,0.06,7,666,Yes,0
1539,24,female,Bachelor,40223,2,RENT,6900,HOMEIMPROVEMENT,17.56,0.17,3,583,No,1
1540,33,female,Bachelor,126836,11,MORTGAGE,7000,HOMEIMPROVEMENT,7.74,0.06,10,627,No,0
1541,27,male,Bachelor,78941,5,MORTGAGE,3000,MEDICAL,12.42,0.04,10,683,No,0
1542,27,female,Associate,50342,8,MORTGAGE,6000,EDUCATION,11.49,0.12,10,628,Yes,0
1543,24,female,High School,91143,2,MORTGAGE,25000,VENTURE,10.99,0.27,2,664,No,0
1544,35,male,Bachelor,152347,8,MORTGAGE,9834,MEDICAL,12.67,0.06,6,618,No,0
1545,45,female,Master,72728,22,RENT,25000,DEBTCONSOLIDATION,9.99,0.34,16,696,No,1
1546,24,female,Associate,35765,2,RENT,4000,DEBTCONSOLIDATION,9.63,0.11,3,609,Yes,0
1547,25,male,Associate,145287,1,MORTGAGE,13249,PERSONAL,10.24,0.09,4,667,Yes,0
1548,27,male,High School,87370,2,OWN,12000,EDUCATION,9.99,0.14,9,659,Yes,0
1549,26,female,Master,108784,3,OWN,9500,VENTURE,8.07,0.09,2,559,Yes,0
1550,22,female,Associate,115427,0,MORTGAGE,9000,MEDICAL,8.49,0.08,2,687,Yes,0
1551,36,male,Doctorate,62501,17,MORTGAGE,4775,EDUCATION,11.14,0.08,11,699,Yes,0
1552,37,female,Bachelor,176388,13,MORTGAGE,10000,DEBTCONSOLIDATION,13.99,0.06,16,698,Yes,0
1553,21,male,Master,22662,1,RENT,1500,DEBTCONSOLIDATION,12.61,0.07,2,671,Yes,0
1554,25,female,Bachelor,72907,4,RENT,6000,PERSONAL,14.54,0.08,3,582,No,0
1555,31,male,High School,70575,7,MORTGAGE,15000,MEDICAL,11.84,0.21,8,606,Yes,0
1556,47,male,High School,22924,22,RENT,2000,MEDICAL,7.29,0.09,11,674,Yes,0
1557,22,male,High School,57121,0,RENT,18000,MEDICAL,15.23,0.32,2,672,No,1
1558,28,female,Bachelor,51898,5,RENT,6000,MEDICAL,8.5,0.12,8,649,No,0
1559,48,male,Associate,79247,23,RENT,7632,PERSONAL,7.3,0.1,20,641,No,0
1560,24,female,Associate,45479,6,RENT,5500,VENTURE,15.05,0.12,4,696,No,1
1561,29,female,Associate,103345,10,MORTGAGE,6000,DEBTCONSOLIDATION,7.68,0.06,8,631,No,0
1562,23,male,Master,169058,0,MORTGAGE,15000,PERSONAL,15.58,0.09,3,642,Yes,0
1563,28,male,High School,228876,7,MORTGAGE,15307,EDUCATION,12.65,0.07,5,575,Yes,0
1564,25,male,Associate,108101,3,MORTGAGE,14000,MEDICAL,7.49,0.13,2,645,Yes,0
1565,37,female,Associate,935136,14,MORTGAGE,7729,PERSONAL,11.88,0.01,15,627,Yes,0
1566,26,female,Doctorate,64279,3,MORTGAGE,6000,EDUCATION,6.62,0.09,3,680,Yes,0
1567,22,female,High School,117363,0,MORTGAGE,12975,EDUCATION,6.91,0.11,4,522,Yes,0
1568,29,female,Master,116228,2,MORTGAGE,20000,VENTURE,10.14,0.17,6,610,Yes,0
1569,26,male,High School,181056,4,MORTGAGE,6400,EDUCATION,15.62,0.04,2,673,No,0
1570,41,female,Master,68600,17,RENT,10000,VENTURE,9.99,0.15,17,677,No,0
1571,41,male,Doctorate,119343,19,MORTGAGE,7663,MEDICAL,15.13,0.06,13,709,No,1
1572,42,male,Doctorate,26011,20,RENT,6400,VENTURE,11.14,0.25,14,614,Yes,0
1573,30,male,Associate,37481,8,RENT,20134,VENTURE,14.21,0.54,5,613,No,1
1574,26,male,Bachelor,72707,2,MORTGAGE,16000,EDUCATION,7.89,0.22,4,655,Yes,0
1575,21,male,Master,50020,2,RENT,13000,MEDICAL,13.57,0.26,2,600,No,1
1576,25,male,Master,57345,5,MORTGAGE,10400,EDUCATION,11.49,0.18,2,631,Yes,0
1577,26,female,High School,106526,6,MORTGAGE,10000,EDUCATION,7.88,0.09,2,622,No,0
1578,24,male,High School,138747,1,RENT,10000,PERSONAL,8.94,0.07,4,624,Yes,0
1579,43,male,High School,58597,19,RENT,6000,MEDICAL,10.99,0.1,13,565,Yes,0
1580,24,female,Master,132873,2,RENT,24000,VENTURE,15.62,0.18,4,701,Yes,0
1581,26,male,Bachelor,64681,6,RENT,4000,EDUCATION,6.91,0.06,4,640,Yes,0
1582,26,male,Master,156890,4,RENT,14400,VENTURE,14.46,0.09,2,686,Yes,0
1583,25,male,Bachelor,97283,0,MORTGAGE,18200,PERSONAL,7.9,0.19,2,630,Yes,0
1584,28,male,Associate,104649,7,MORTGAGE,5000,DEBTCONSOLIDATION,7.9,0.05,8,698,Yes,0
1585,26,female,Associate,361076,1,MORTGAGE,7800,MEDICAL,13.49,0.02,4,669,No,0
1586,26,female,High School,67478,1,OWN,6000,HOMEIMPROVEMENT,5.42,0.09,3,633,Yes,0
1587,23,male,Associate,79075,1,MORTGAGE,7000,DEBTCONSOLIDATION,8.49,0.09,3,683,Yes,0
1588,41,female,Master,114835,17,OWN,21600,MEDICAL,13.92,0.19,12,685,Yes,0
1589,26,male,Associate,120531,6,RENT,20000,HOMEIMPROVEMENT,12.95,0.17,4,508,Yes,0
1590,31,male,Associate,73063,8,RENT,4000,HOMEIMPROVEMENT,8.95,0.05,7,658,Yes,0
1591,25,male,High School,147434,1,MORTGAGE,20000,PERSONAL,13.23,0.14,4,605,No,0
1592,26,male,High School,120951,4,MORTGAGE,12800,EDUCATION,9.45,0.11,3,637,Yes,0
1593,24,female,Master,87798,1,MORTGAGE,25000,EDUCATION,17.99,0.28,2,612,Yes,0
1594,26,male,Bachelor,115568,1,RENT,4400,DEBTCONSOLIDATION,13.8,0.04,4,627,Yes,0
1595,23,male,Bachelor,35645,3,OWN,2000,VENTURE,13.16,0.06,3,542,No,0
1596,31,male,Bachelor,30019,10,RENT,6000,EDUCATION,8.49,0.2,5,648,Yes,0
1597,34,male,Associate,51221,12,RENT,2000,HOMEIMPROVEMENT,10.73,0.04,9,648,Yes,0
1598,28,male,High School,37979,5,RENT,3000,MEDICAL,9.89,0.08,8,677,Yes,0
1599,29,female,Associate,81847,7,MORTGAGE,12800,EDUCATION,11.49,0.16,8,632,No,0
1600,26,male,Bachelor,134026,2,RENT,7200,HOMEIMPROVEMENT,12.18,0.05,3,625,No,0
1601,25,female,Master,47253,3,RENT,12953,MEDICAL,10.3,0.27,4,674,No,1
1602,21,female,Associate,46845,0,OWN,5000,MEDICAL,8.94,0.11,2,623,No,0
1603,29,male,Associate,29231,9,RENT,5961,VENTURE,9.87,0.2,7,640,No,0
1604,32,female,Master,120977,13,MORTGAGE,12000,DEBTCONSOLIDATION,13.33,0.1,8,693,Yes,0
1605,24,male,Associate,73196,0,RENT,3400,HOMEIMPROVEMENT,11.01,0.05,2,630,Yes,0
1606,27,male,Bachelor,89617,7,MORTGAGE,10000,DEBTCONSOLIDATION,17.93,0.11,6,620,No,1
1607,30,female,Associate,43799,6,RENT,19000,EDUCATION,13.72,0.43,7,645,No,1
1608,21,male,Associate,46804,0,RENT,3500,VENTURE,10.59,0.07,3,571,Yes,0
1609,46,male,High School,72899,24,RENT,4800,MEDICAL,12.12,0.07,16,671,No,0
1610,35,female,Master,37247,14,RENT,8000,EDUCATION,11.01,0.21,6,607,Yes,0
1611,23,male,Associate,39676,0,RENT,10700,PERSONAL,6.03,0.27,3,665,No,1
1612,24,male,Master,67221,2,MORTGAGE,8000,DEBTCONSOLIDATION,8.49,0.12,3,631,No,0
1613,35,male,High School,128154,12,MORTGAGE,15000,DEBTCONSOLIDATION,15.35,0.12,8,600,No,0
1614,25,male,Associate,108892,0,MORTGAGE,9572,DEBTCONSOLIDATION,13.03,0.09,4,703,Yes,0
1615,26,male,Bachelor,69267,4,RENT,11500,HOMEIMPROVEMENT,7.51,0.17,3,717,Yes,0
1616,25,female,High School,54971,2,RENT,15000,DEBTCONSOLIDATION,11.01,0.27,3,671,No,1
1617,22,female,Master,121043,0,MORTGAGE,3000,EDUCATION,11.49,0.02,4,682,No,0
1618,24,female,High School,71115,2,RENT,10326,MEDICAL,17.45,0.15,4,675,No,1
1619,30,male,High School,100583,10,MORTGAGE,20000,DEBTCONSOLIDATION,11.11,0.2,6,661,No,0
1620,22,male,Master,89583,0,RENT,8800,EDUCATION,18.21,0.1,3,750,No,0
1621,23,male,Associate,63046,1,RENT,8400,VENTURE,9.35,0.13,3,441,Yes,0
1622,23,female,Associate,59767,0,MORTGAGE,15000,MEDICAL,18.92,0.25,3,612,No,1
1623,32,female,Bachelor,59003,8,MORTGAGE,8400,MEDICAL,10.74,0.14,6,658,No,0
1624,21,male,Master,192646,0,MORTGAGE,30000,MEDICAL,15.62,0.16,2,631,No,1
1625,30,male,High School,80000,6,MORTGAGE,6000,EDUCATION,7.68,0.08,8,570,No,0
1626,29,male,Master,34505,10,RENT,5000,VENTURE,16.39,0.14,8,666,No,1
1627,25,female,High School,46520,0,RENT,6400,VENTURE,7.88,0.14,3,608,Yes,0
1628,25,male,High School,43140,3,RENT,6000,EDUCATION,7.4,0.14,3,679,Yes,0
1629,21,male,Bachelor,78837,0,RENT,4800,HOMEIMPROVEMENT,9.88,0.06,4,644,No,0
1630,70,male,Bachelor,53308,50,MORTGAGE,7000,PERSONAL,11.66,0.13,24,651,Yes,0
1631,29,male,Bachelor,109763,4,MORTGAGE,10000,DEBTCONSOLIDATION,12.21,0.09,7,695,Yes,0
1632,36,male,Bachelor,156729,14,RENT,18000,MEDICAL,11.71,0.11,14,670,Yes,0
1633,22,female,High School,36947,0,RENT,8000,VENTURE,12.53,0.22,2,597,Yes,0
1634,27,male,Bachelor,127996,5,MORTGAGE,4000,EDUCATION,11.71,0.03,8,640,Yes,0
1635,30,male,Master,534208,8,MORTGAGE,25000,EDUCATION,9.89,0.05,6,701,Yes,0
1636,25,male,High School,40391,2,RENT,9000,MEDICAL,7.14,0.22,2,652,Yes,0
1637,39,male,Master,116570,14,RENT,14400,DEBTCONSOLIDATION,15.2,0.12,11,685,No,1
1638,41,male,Associate,52607,19,OWN,22800,VENTURE,12.21,0.43,11,651,Yes,0
1639,35,male,Bachelor,23977,12,RENT,3500,MEDICAL,9.28,0.15,6,614,No,1
1640,38,female,High School,126631,13,MORTGAGE,14000,HOMEIMPROVEMENT,6.03,0.11,11,602,Yes,0
1641,28,female,Bachelor,71012,6,RENT,23500,DEBTCONSOLIDATION,14.72,0.33,7,669,No,1
1642,23,male,High School,39532,0,RENT,5000,PERSONAL,9.91,0.13,3,673,No,1
1643,25,female,High School,72201,1,RENT,15000,PERSONAL,10.22,0.21,3,634,No,1
1644,36,male,Master,75993,14,MORTGAGE,2400,PERSONAL,7.49,0.03,14,686,Yes,0
1645,23,female,Bachelor,73348,0,RENT,5400,MEDICAL,7.49,0.07,3,684,No,0
1646,26,female,Associate,54767,1,MORTGAGE,15180,PERSONAL,14.21,0.28,9,641,Yes,0
1647,23,female,High School,103291,0,MORTGAGE,10000,MEDICAL,11.01,0.1,3,684,No,0
1648,27,female,Bachelor,103329,7,RENT,20000,PERSONAL,10.59,0.19,8,693,Yes,0
1649,27,female,Bachelor,69792,6,RENT,5000,MEDICAL,11.01,0.07,6,674,Yes,0
1650,25,male,High School,72998,1,OWN,5000,HOMEIMPROVEMENT,7.29,0.07,4,655,Yes,0
1651,43,female,High School,89491,19,RENT,30600,DEBTCONSOLIDATION,18.79,0.34,17,648,No,1
1652,30,female,Associate,51437,7,RENT,5500,MEDICAL,8.89,0.11,6,639,Yes,0
1653,23,male,Bachelor,99423,0,MORTGAGE,9600,PERSONAL,10,0.1,2,561,Yes,0
1654,25,female,Associate,60889,4,MORTGAGE,20000,PERSONAL,15.27,0.33,4,576,Yes,0
1655,29,male,Bachelor,95103,5,MORTGAGE,10000,VENTURE,12.73,0.11,7,603,Yes,0
1656,22,male,Associate,18765,0,RENT,2500,PERSONAL,11.01,0.13,2,596,No,1
1657,33,female,Associate,106474,14,MORTGAGE,20000,DEBTCONSOLIDATION,13.48,0.19,10,645,No,1
1658,28,male,Master,61228,9,OWN,6000,VENTURE,6.03,0.1,9,642,Yes,0
1659,25,female,Associate,94903,2,RENT,10000,VENTURE,5.79,0.11,3,543,No,0
1660,27,male,High School,135763,6,MORTGAGE,8000,PERSONAL,6.17,0.06,8,659,Yes,0
1661,25,female,Master,49007,3,RENT,5000,DEBTCONSOLIDATION,12.42,0.1,3,480,Yes,0
1662,22,male,Associate,60756,0,OWN,5000,EDUCATION,7.29,0.08,4,622,Yes,0
1663,30,female,Bachelor,75201,6,MORTGAGE,9600,PERSONAL,11.99,0.13,8,671,Yes,0
1664,27,male,Master,42904,3,RENT,10000,EDUCATION,9.88,0.23,9,597,Yes,0
1665,26,female,Associate,60806,6,RENT,7150,DEBTCONSOLIDATION,12.69,0.12,2,670,Yes,0
1666,25,male,Master,72691,3,MORTGAGE,15000,VENTURE,15.84,0.21,5,649,No,0
1667,21,male,Associate,36965,0,MORTGAGE,13250,HOMEIMPROVEMENT,13.99,0.36,3,634,No,1
1668,29,female,Master,41837,2,RENT,8994,HOMEIMPROVEMENT,10.99,0.21,9,666,No,1
1669,26,male,Bachelor,41551,2,RENT,6000,DEBTCONSOLIDATION,15.61,0.14,4,673,No,1
1670,25,male,Associate,79614,2,RENT,24250,EDUCATION,15.64,0.3,3,545,No,1
1671,29,female,Bachelor,480874,9,MORTGAGE,25000,EDUCATION,11.12,0.05,8,721,No,0
1672,31,female,High School,82742,8,RENT,6000,HOMEIMPROVEMENT,7.49,0.07,10,632,Yes,0
1673,29,male,High School,87287,6,RENT,20000,VENTURE,11.45,0.23,7,623,Yes,0
1674,40,female,High School,199157,16,MORTGAGE,8821,DEBTCONSOLIDATION,8.23,0.04,15,615,Yes,0
1675,25,male,High School,42765,7,RENT,9600,VENTURE,9.91,0.22,2,702,Yes,0
1676,25,male,Bachelor,63706,2,MORTGAGE,3900,EDUCATION,11.01,0.06,4,580,Yes,0
1677,23,female,Bachelor,48846,0,MORTGAGE,4000,PERSONAL,10.99,0.08,4,638,Yes,0
1678,24,male,Bachelor,146309,1,RENT,20000,PERSONAL,8.9,0.14,4,684,Yes,0
1679,32,female,Bachelor,54204,11,RENT,15000,VENTURE,13.58,0.28,5,619,No,1
1680,25,female,High School,73237,4,MORTGAGE,4000,PERSONAL,12.43,0.05,2,617,Yes,0
1681,22,female,Associate,72928,0,RENT,8000,EDUCATION,10,0.11,4,658,Yes,0
1682,27,male,Associate,180958,7,MORTGAGE,8000,VENTURE,12.21,0.04,5,622,Yes,0
1683,23,female,Bachelor,64645,0,RENT,3000,MEDICAL,11.92,0.05,4,657,No,0
1684,29,female,High School,121138,5,MORTGAGE,8000,EDUCATION,13.6,0.07,7,689,Yes,0
1685,22,female,Master,52640,0,MORTGAGE,5000,EDUCATION,7.14,0.09,2,499,Yes,0
1686,30,male,Bachelor,103288,10,MORTGAGE,10400,DEBTCONSOLIDATION,8.49,0.1,9,692,Yes,0
1687,30,female,Associate,80366,8,MORTGAGE,15000,DEBTCONSOLIDATION,11.14,0.19,5,571,No,0
1688,26,male,Master,52673,3,RENT,10000,EDUCATION,14.65,0.19,4,649,Yes,0
1689,31,male,Associate,157070,7,MORTGAGE,1600,MEDICAL,13.99,0.01,6,646,Yes,0
1690,24,female,Master,86306,0,RENT,12000,VENTURE,6.62,0.14,4,692,Yes,0
1691,22,male,High School,54010,0,RENT,16000,VENTURE,16.35,0.3,4,572,No,1
1692,24,male,Master,96728,3,RENT,7500,DEBTCONSOLIDATION,10.71,0.08,4,662,Yes,0
1693,26,female,High School,57229,3,MORTGAGE,6000,HOMEIMPROVEMENT,14.91,0.1,2,570,No,0
1694,29,female,Associate,80183,8,RENT,10000,VENTURE,7.9,0.12,6,636,Yes,0
1695,32,male,Associate,35496,11,RENT,5000,MEDICAL,10.59,0.14,9,642,No,0
1696,32,male,Associate,169198,14,MORTGAGE,20000,HOMEIMPROVEMENT,11.12,0.12,9,620,Yes,0
1697,22,female,Bachelor,68400,0,MORTGAGE,12000,DEBTCONSOLIDATION,16.29,0.18,2,676,No,1
1698,23,male,Associate,108934,0,MORTGAGE,12000,EDUCATION,12.18,0.11,4,566,Yes,0
1699,29,female,Bachelor,72879,5,RENT,12000,MEDICAL,9.91,0.16,7,665,Yes,0
1700,30,male,Bachelor,174237,6,MORTGAGE,5941,VENTURE,9.77,0.03,8,637,No,0
1701,29,male,Master,77981,11,RENT,15000,DEBTCONSOLIDATION,15.27,0.19,10,606,No,1
1702,23,male,Bachelor,93303,0,MORTGAGE,10000,EDUCATION,7.88,0.11,4,607,Yes,0
1703,30,male,Bachelor,35649,6,RENT,8000,MEDICAL,13.22,0.22,9,656,Yes,0
1704,27,female,Bachelor,34594,5,RENT,9809,MEDICAL,7.52,0.28,5,642,No,1
1705,26,male,High School,121059,1,RENT,8000,MEDICAL,6.54,0.07,3,541,Yes,0
1706,25,male,Bachelor,102203,1,RENT,6484,VENTURE,11.56,0.06,4,675,Yes,0
1707,27,male,Master,145242,6,MORTGAGE,10000,HOMEIMPROVEMENT,6.62,0.07,10,605,Yes,0
1708,31,female,Master,87425,8,OWN,16000,EDUCATION,11.01,0.18,7,526,Yes,0
1709,24,female,Associate,15542,0,OWN,2500,EDUCATION,12.69,0.16,4,655,No,1
1710,21,male,High School,39155,0,OWN,4500,PERSONAL,16,0.11,4,684,Yes,0
1711,32,male,Master,45534,11,MORTGAGE,12000,HOMEIMPROVEMENT,11.86,0.26,9,683,No,0
1712,35,female,Master,53614,12,MORTGAGE,10000,MEDICAL,11.36,0.19,7,681,No,1
1713,25,female,Bachelor,144773,5,MORTGAGE,10000,PERSONAL,20,0.07,4,650,No,0
1714,30,male,Master,115132,5,MORTGAGE,25000,PERSONAL,11.12,0.22,6,612,No,0
1715,24,female,Master,26055,2,RENT,4000,DEBTCONSOLIDATION,13.43,0.15,4,714,Yes,0
1716,22,male,Associate,74832,3,MORTGAGE,30000,VENTURE,6.62,0.4,3,674,No,0
1717,34,male,Master,70335,11,RENT,9375,EDUCATION,12.51,0.13,14,724,Yes,0
1718,30,male,Bachelor,118761,9,MORTGAGE,35000,HOMEIMPROVEMENT,10.59,0.29,8,616,No,1
1719,25,female,High School,60969,0,RENT,7200,MEDICAL,7.29,0.12,4,615,Yes,0
1720,22,male,Bachelor,58998,0,MORTGAGE,13500,EDUCATION,11.14,0.23,3,672,Yes,0
1721,33,female,Associate,93336,10,MORTGAGE,12000,PERSONAL,7.29,0.13,10,620,No,0
1722,23,male,High School,102728,0,OWN,8000,PERSONAL,12.98,0.08,4,502,Yes,0
1723,23,male,Master,87347,3,RENT,7000,MEDICAL,7.9,0.08,2,644,Yes,0
1724,30,female,Bachelor,126957,5,OWN,15400,HOMEIMPROVEMENT,11.36,0.12,10,581,Yes,0
1725,28,male,High School,47549,6,RENT,9558,MEDICAL,7.24,0.2,6,580,Yes,0
1726,32,male,Associate,84704,6,MORTGAGE,4503,PERSONAL,8.07,0.05,8,612,No,0
1727,23,male,Bachelor,48518,0,RENT,5000,PERSONAL,10.2,0.1,2,626,No,0
1728,25,female,Master,39289,4,MORTGAGE,22750,PERSONAL,6.17,0.58,4,703,No,0
1729,22,male,High School,51336,0,RENT,8400,MEDICAL,14.35,0.16,4,636,Yes,0
1730,21,female,Bachelor,25869,0,MORTGAGE,3500,DEBTCONSOLIDATION,17.27,0.14,2,579,No,1
1731,25,male,High School,123299,0,RENT,23600,DEBTCONSOLIDATION,13.49,0.19,4,555,Yes,0
1732,24,female,Bachelor,91886,0,RENT,7000,EDUCATION,7.23,0.08,4,623,No,0
1733,40,female,Master,31302,17,OWN,8500,VENTURE,7.51,0.27,11,631,Yes,0
1734,24,female,Associate,16971,3,RENT,3841,PERSONAL,9.89,0.23,3,594,No,1
1735,22,male,Master,58424,0,RENT,9000,EDUCATION,12.53,0.15,4,625,Yes,0
1736,24,female,Bachelor,61161,0,RENT,5000,VENTURE,11.36,0.08,4,556,Yes,0
1737,29,female,Associate,66644,8,MORTGAGE,6500,HOMEIMPROVEMENT,10.2,0.1,8,664,No,0
